"3D Topographical Earth in Blender
Learn Advanced Techniques in Blender while Building a 3d Topographical Earth Model",Sean Bradley,Learn Advanced Techniques in Blender while Building a 3d Topographical Earth Model,1 total hour,15 lectures,All Levels,,,"₦6,400"
"Become a Material Guru in Blender
How to create, use and handle all kind of textures and materials in Blender",Joakim Tornhill,"How to create, use and handle all kind of textures and materials in Blender",13 total hours,90 lectures,All Levels,,,"₦23,900"
"How to create 3D Game Assets
Modeling, texturizing, retopology game assets in Blender and Substance painter with Davide Prestino workflow",Davide Prestino,"Modeling, texturizing, retopology game assets in Blender and Substance painter with Davide Prestino workflow",11 total hours,31 lectures,Intermediate,,,"₦9,900"
"Blender 2.8x-3.5x Easy Manual: Getting started
A quick step by step guide to learn Blender features and commands ( Blender versions 2.8x and 3.5x)",Emanuele Mulas,A quick step by step guide to learn Blender features and commands ( Blender versions 2.8x and 3.5x),1 total hour,48 lectures,All Levels,,,"₦6,400"
"Blender for interior design and architecture
Use Blender 2.8 for interior design and architecture",Nicolas Forgue,Use Blender 2.8 for interior design and architecture,12 total hours,96 lectures,Intermediate,,,"₦6,400"
"Blender 2.8: create photorealistic materials procedurally
Learn how to use blenders material node editor to create photorealistic materials procedurally",dean walcott,Learn how to use blenders material node editor to create photorealistic materials procedurally,4 total hours,23 lectures,All Levels,,,"₦6,400"
"Learn Blender The Right Way!
Learn 3D Modeling , Materials , Lights , Render and Animation in Blender!",Gustavo Rosa,"Learn 3D Modeling , Materials , Lights , Render and Animation in Blender!",21.5 total hours,130 lectures,All Levels,,,"₦25,900"
"Blender the complete guide
3D modeling realistic environments master Blender software version 4.0",Nicolas Forgue,3D modeling realistic environments master Blender software version 4.0,36 total hours,256 lectures,All Levels,,,"₦6,400"
"Blender Creating your First 3D Game Model
Learn to model, UV-unwrap, texture & render a basic game-ready well in Blender 2.8",3D Tudor,"Learn to model, UV-unwrap, texture & render a basic game-ready well in Blender 2.8",5.5 total hours,16 lectures,Beginner,,,"₦6,400"
"Blender Complete Beginners Guide to 3D Modelling a Scene
Blender 3D modelling a medieval building scene with tips to go from novice to Blender expert in under 21 hours",3D Tudor,Blender 3D modelling a medieval building scene with tips to go from novice to Blender expert in under 21 hours,21 total hours,60 lectures,Beginner,,,"₦16,900"
"Game Asset Bootcamp - Blender - Unreal Engine 5 - Unity
Learn Game Asset Creation: Learn to create Rigged and Textured Game Assets in Blender for Unreal engine 5 and Unity 3D",Thomas McDonald,Learn Game Asset Creation: Learn to create Rigged and Textured Game Assets in Blender for Unreal engine 5 and Unity 3D,9 total hours,159 lectures,Beginner,,,"₦6,400"
"Blender 2.8 UV Mapping
Learn to UV Map your 3D models in Blender 2.8",Darrin Lile,Learn to UV Map your 3D models in Blender 2.8,6 total hours,43 lectures,Beginner,,,"₦19,900"
"Blender 2.8 The Basics Of Blender
Take your first step in learning you of the worlds most popular open source open source programs",Joe Baily,Take your first step in learning you of the worlds most popular open source open source programs,5 total hours,42 lectures,Beginner,,,"₦6,400"
"Blender 2.8 Game Character Creation
Learn to Create Game Characters with Blender 2.8 and Unity",Darrin Lile,Learn to Create Game Characters with Blender 2.8 and Unity,9 total hours,56 lectures,Beginner,,,"₦19,900"
"3D Architectural Design with Blender 4: A Practical Approach
From Blueprint to Rendering: A Comprehensive Blender 4 Architectural Guide",Thomas McDonald,From Blueprint to Rendering: A Comprehensive Blender 4 Architectural Guide,4.5 total hours,69 lectures,All Levels,,,"₦13,900"
"Blender 2.8 Modeling a Scifi Podracer
Go through my process from start to finish in creating a Scifi Podracer in Blender 2.8",Marko Matosevic,Go through my process from start to finish in creating a Scifi Podracer in Blender 2.8,3.5 total hours,26 lectures,Beginner,,,"₦6,400"
"Game assets in Blender - 3D Assets Modeling in Blender
Game assets: Learn 3D modeling, texturing game assets. Start 3D modeling in Blender. Blender 3D modeling for game asset",Peter Blender 3D Game Assets,"Game assets: Learn 3D modeling, texturing game assets. Start 3D modeling in Blender. Blender 3D modeling for game asset",3 total hours,19 lectures,Expert,,,"₦13,900"
"Creating a retro futuristic car in Blender
Modeling and render car",Igor Shevchenko,Modeling and render car,8 total hours,65 lectures,Intermediate,,,"₦6,400"
"The Ultimate Blender Low Poly Guide
Create Some Awesome Low Poly Scenes!",Alex Cordebard,Create Some Awesome Low Poly Scenes!,9 total hours,45 lectures,Beginner,,,"₦6,400"
"Blender 2.8 Character Creation
Learn to use Blender 2.8 to create your own 3D characters",Darrin Lile,Learn to use Blender 2.8 to create your own 3D characters,16.5 total hours,94 lectures,Beginner,,,"₦16,900"
"Introduction to Blender 2.79 Animation Tools
Learn to use the animation tools in Blender, the free and open source 3D creation suite!",Thomas Burnley,"Learn to use the animation tools in Blender, the free and open source 3D creation suite!",3.5 total hours,36 lectures,Beginner,,,"₦6,400"
"Blender Isometric Art : Create 3D Scenes From Scratch
This comprehensive guide helps you to create beautiful Isometric scenes using Blender",Isuru Lakshan,This comprehensive guide helps you to create beautiful Isometric scenes using Blender,9 total hours,72 lectures,Beginner,,,"₦6,400"
"First Look at Blender 2.8 for Unity 3D Video Game Developers
Get a first look at the new & improved Blender 2.8 which allows video game developers to create 3D props for their games",Billy McDaniel,Get a first look at the new & improved Blender 2.8 which allows video game developers to create 3D props for their games,3 total hours,32 lectures,Beginner,,,"₦6,400"
"The Ultimate Blender Masterclass!
Learn all the Ins and Outs of 3D modelling with Blender!","Mammoth Interactive, John Bura",Learn all the Ins and Outs of 3D modelling with Blender!,45 total hours,200 lectures,All Levels,,,"₦6,400"
"Learn 3D Animation - The Ultimate Blender 4.2+ A-Z Guide
A-Z Guide to Learning 3D Animation and Modeling With Blender to Set You on Your Way to Creating Awesome 3D Artwork",Alex Cordebard,A-Z Guide to Learning 3D Animation and Modeling With Blender to Set You on Your Way to Creating Awesome 3D Artwork,27 total hours,145 lectures,Beginner,,,"₦17,900"
"Blender by Projects: [PRO's Path] Create What Inspired Us!
Create Stunning VFX, Game/Feature Cinematics shots and animation. Learn all the essentials and Ins & Outs of Blender",Raghav Venkat,"Create Stunning VFX, Game/Feature Cinematics shots and animation. Learn all the essentials and Ins & Outs of Blender",5.5 total hours,51 lectures,All Levels,,,"₦11,900"
"Unity® Game Development Mastery Build 2D & 3D Games
Learn how virtual reality works. Get a walkthrough of the game development process. Learn how to use Unity in C#.","Mammoth Interactive, John Bura",Learn how virtual reality works. Get a walkthrough of the game development process. Learn how to use Unity in C#.,70 total hours,396 lectures,All Levels,,,"₦6,400"
"Blender 2.79 Discover 3D printing
Create a full figurine ready to print from scratch / Discover specific tols for 3d printing inside Blender",Julien Deville,Create a full figurine ready to print from scratch / Discover specific tols for 3d printing inside Blender,11 total hours,33 lectures,Intermediate,,,"₦6,400"
"Build & 3D Model Huge and Complete Unity® Games from Scratch
Create full 3D environments. Animate characters to wield weapons and run a muck. Survive your own battle royale.","Mammoth Interactive, John Bura",Create full 3D environments. Animate characters to wield weapons and run a muck. Survive your own battle royale.,65 total hours,314 lectures,All Levels,,,"₦12,900"
"Build a Battle Royale and an RPG in Unity and Blender!
Create two awesome Games with Blender and Unity®","Mammoth Interactive, John Bura",Create two awesome Games with Blender and Unity®,118 total hours,546 lectures,All Levels,,,"₦9,900"
"Learn to Build Some Shooter Games with Unity® and Blender!
Do you love Battle Royale games? How about developing your own? Let's build your first 3 games from scratch.","Mammoth Interactive, John Bura",Do you love Battle Royale games? How about developing your own? Let's build your first 3 games from scratch.,123.5 total hours,543 lectures,All Levels,,,"₦6,400"
"Build 20+ House Models: The Complete Low Poly 3D Tutorial
Build and Color over 20 Multi-story Low Poly Houses and Import into Unity! Highly recommended for beginners!","Mammoth Interactive, John Bura",Build and Color over 20 Multi-story Low Poly Houses and Import into Unity! Highly recommended for beginners!,77.5 total hours,367 lectures,All Levels,,,"₦6,400"
"Blender 2.8: Your first step - Get the basics right
Up and running fast in Blender 2.8: Modeling, Camera, lighting, shading and Rendering variations of your model",VFX 3D Pro,"Up and running fast in Blender 2.8: Modeling, Camera, lighting, shading and Rendering variations of your model",2 total hours,6 lectures,Beginner,,,"₦6,400"
"Advanced Prop Modeling - 3D Modeling in Blender
Learn advanced 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating a 3D asset and final image.","Concept Courses ⁯⁯⁯⁯⁯, Timothy Trankle","Learn advanced 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating a 3D asset and final image.",6 total hours,40 lectures,Expert,,,"₦6,400"
"Blender 2.79 Nature environment creation
Discover a complete workflow to create three realistic nature scenes, learn to build assets from scratch with Blender.",Julien Deville,"Discover a complete workflow to create three realistic nature scenes, learn to build assets from scratch with Blender.",20 total hours,65 lectures,Intermediate,,,"₦6,400"
"Blender UV Mapping - Complete Guide to UV Mapping in Blender
Learn Proper UV Mapping in Blender, the World's Best 3D Modeling and Animation software, for 3D Texturing and Rendering","Marko Matosevic, Concept Courses ⁯⁯⁯⁯⁯","Learn Proper UV Mapping in Blender, the World's Best 3D Modeling and Animation software, for 3D Texturing and Rendering",3 total hours,21 lectures,Intermediate,,,"₦6,400"
"Blender Animation via scripting :Programming language no bar
Give wings to your imagination(Blender) & propellant to your flight(Scripting)",Gautam Nigam,Give wings to your imagination(Blender) & propellant to your flight(Scripting),2 total hours,11 lectures,Intermediate,,,"₦11,900"
"Blender Environment Artist: Create 3D Worlds
Learn Blender 3.1. Create 3D Assets For Video Games & Make Unique Environments","GameDev.tv Team, Rick Davidson, Grant Abbitt",Learn Blender 3.1. Create 3D Assets For Video Games & Make Unique Environments,12 total hours,98 lectures,Beginner,,,"₦29,900"
"Create awesome volumetric spheres in blender
Wanna create awesome effects for any cool sci fi, fantasy, abstract scene, then this is the course for you.",Roger Bootsma,"Wanna create awesome effects for any cool sci fi, fantasy, abstract scene, then this is the course for you.",7 total hours,49 lectures,All Levels,,,"₦10,900"
"create a science fiction gun using blender
use blender and substance painter to create AAA quality weapons from scratch",david Jaasma,use blender and substance painter to create AAA quality weapons from scratch,9.5 total hours,34 lectures,Intermediate,,,"₦6,400"
"Create & Design a Modern Interior in Blender
Learn how to design a realistic interior in Blender 3D!",Stephen Pearson,Learn how to design a realistic interior in Blender 3D!,5 total hours,46 lectures,All Levels,,,"₦21,900"
"Blender 2.79- Character creation for unity for beginners
Start modeling, animation with Blender and integrate your character in Unity",Julien Deville,"Start modeling, animation with Blender and integrate your character in Unity",11.5 total hours,50 lectures,Beginner,,,"₦6,400"
"Blender Gun Modeling/Everything you need to know
Learn to model guns in Blender for games and renders. Fast and easy to follow tutorials that give results.",Dylan Dugan,Learn to model guns in Blender for games and renders. Fast and easy to follow tutorials that give results.,1.5 total hours,7 lectures,All Levels,,,"₦6,400"
"Beginner Blender Animation For Kids
3D Beginner Tutorial (Taught by a Kid)",Harry Wilder,3D Beginner Tutorial (Taught by a Kid),44 total mins,5 lectures,Beginner,,,"₦6,400"
"Blender Character Rigging For Beginners HD
Learn Blender Character Rigging Step-by-Step from Scratch using Blenders Powerful Rigging Features. Go from Noob to Pro",Riven Phoenix,Learn Blender Character Rigging Step-by-Step from Scratch using Blenders Powerful Rigging Features. Go from Noob to Pro,33.5 total hours,125 lectures,Beginner,,,"₦23,900"
"Blender 2.79 Dinosaur creation from scratch
Discover the very last version of Blender with a complete workflow from modeling to texturing, rigging sculpt animation",Julien Deville,"Discover the very last version of Blender with a complete workflow from modeling to texturing, rigging sculpt animation",13.5 total hours,47 lectures,Intermediate,,,"₦6,400"
"3D House Design in Blender: Make Low Poly Art for Unity®
Build and Color 3 Multistory Houses and Import into Unity! ""Deep into details, high recommended for beginners. :)""","Mammoth Interactive, John Bura","Build and Color 3 Multistory Houses and Import into Unity! ""Deep into details, high recommended for beginners. :)""",2.5 total hours,20 lectures,Beginner,,,"₦6,400"
"Create Scifi Spaceship in Blender
Go through my process from start to finish in creating this Scifi Ship",Marko Matosevic,Go through my process from start to finish in creating this Scifi Ship,4 total hours,33 lectures,Intermediate,,,"₦6,400"
"Guide to quickly creating Blender art: High poly jet plane!
Create a professional 3D model for video games and more! No prior knowledge required. Learn to use Blender and Photoshop","Mammoth Interactive, John Bura",Create a professional 3D model for video games and more! No prior knowledge required. Learn to use Blender and Photoshop,4.5 total hours,35 lectures,Beginner,,,"₦6,400"
"Blender 3D from zero to hero
The complete guide to learn 3D using Blender from basic to advanced level","Widhi Muttaqien, S.Kom, MMSI",The complete guide to learn 3D using Blender from basic to advanced level,26.5 total hours,200 lectures,All Levels,,,"₦17,900"
"Soft Body Physics Simulation Guide in Blender
Learn all about the Soft Body Physics Simulation in Blender!",Stephen Pearson,Learn all about the Soft Body Physics Simulation in Blender!,2.5 total hours,29 lectures,All Levels,,,"₦15,900"
"Cut-out animation in Blender
Cut-out animation using the CoaTools in Blender.","Stanislav Kholodilin, Konstantin Dmitriev",Cut-out animation using the CoaTools in Blender.,33 total mins,6 lectures,Intermediate,,,"₦6,400"
"Blender 4x Complete Architectural Design & Animation Course
Learn Blender Animation, 3D Modelling, 3D lighting: Full 3D House Construction Animation Project in Blender",Thomas McDonald,"Learn Blender Animation, 3D Modelling, 3D lighting: Full 3D House Construction Animation Project in Blender",8 total hours,134 lectures,Beginner,,,"₦31,900"
"Blender for VFX - Learn to add realistic CGI into footage
Learn to use Blender in a professional workflow to create photorealistic CGI renders for your own visual effects shots!",Bhaumik Patel,Learn to use Blender in a professional workflow to create photorealistic CGI renders for your own visual effects shots!,8 total hours,44 lectures,Intermediate,Bestseller,,"₦14,900"
"The Cloth Simulation Guide in Blender
Learn all about the Cloth Simulation in Blender 3D!",Stephen Pearson,Learn all about the Cloth Simulation in Blender 3D!,2 total hours,24 lectures,All Levels,,,"₦15,900"
"Intermediate Game Asset Creation - 3D Modeling in Blender
Learn intermediate 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating AAA ready game assets","Concept Courses ⁯⁯⁯⁯⁯, Timothy Trankle","Learn intermediate 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating AAA ready game assets",4 total hours,33 lectures,Intermediate,,,"₦8,900"
"Ultimate Guide to Blender & Unity® Game Design & Development
*Includes FREE book! Learn 3D modelling and rendering in Blender and Photoshop. Make a Super Marlo Runner game in Unity®","Mammoth Interactive, John Bura",*Includes FREE book! Learn 3D modelling and rendering in Blender and Photoshop. Make a Super Marlo Runner game in Unity®,20 total hours,66 lectures,Beginner,,,"₦6,400"
"Make a Unity® Platform Game & Low Poly Characters in Blender
Includes FREE book and access to 6 webinars! Beginner's guide to making a complete game in Unity® & 3D models in Blender","Mammoth Interactive, John Bura",Includes FREE book and access to 6 webinars! Beginner's guide to making a complete game in Unity® & 3D models in Blender,31.5 total hours,158 lectures,Beginner,,,"₦6,400"
"Blender Character Creator for Video Games Design
Model Video Game Characters. Use The Sculpt Tool To Shape, Add Texture, Rig & Animate Video Game Characters","GameDev.tv Team, Rick Davidson, Grant Abbitt","Model Video Game Characters. Use The Sculpt Tool To Shape, Add Texture, Rig & Animate Video Game Characters",17.5 total hours,120 lectures,Beginner,,,"₦41,900"
"C# Masterclass: Make RPG & Mobile Games in Unity® & Blender
Make a Zenda Role Player Game and Ninja Mobile Game in Unity® 5.4.3f1. A beginner's course for aspiring game developers!","Mammoth Interactive, John Bura",Make a Zenda Role Player Game and Ninja Mobile Game in Unity® 5.4.3f1. A beginner's course for aspiring game developers!,41.5 total hours,273 lectures,Beginner,,,"₦9,900"
"Using Cycles Render Engine in Blender 3D
Take control of the ultra-realistic Cycles Render engine",Packt Publishing,Take control of the ultra-realistic Cycles Render engine,3 total hours,22 lectures,Beginner,,,"₦6,400"
"Beginners Guide to the Particle System in Blender
Learn all about the Amazing Particle System and how to use it in Blender 3D",Stephen Pearson,Learn all about the Amazing Particle System and how to use it in Blender 3D,5 total hours,51 lectures,All Levels,,,"₦27,900"
"Mantaflow Fire & Smoke Simulation Guide in Blender
Learn everything there is to know about the Fire and Smoke Simulation in Blender!",Stephen Pearson,Learn everything there is to know about the Fire and Smoke Simulation in Blender!,3.5 total hours,41 lectures,All Levels,,,"₦16,900"
"Make your first 2D & 3D games in Unity® & Blender
*includes FREE book! Do you want to learn to code and 3D model? Build a SUPER MARLO RUN clone and Ninja mobile game here","Mammoth Interactive, John Bura",*includes FREE book! Do you want to learn to code and 3D model? Build a SUPER MARLO RUN clone and Ninja mobile game here,34 total hours,170 lectures,Beginner,,,"₦6,400"
"Make Low Poly 3D Environment Models in Blender and Unity®!
3D Model Palm Trees, Islands, Deserts, and More! Learn with digital artist Kevin Liao how to use Blender and Unity","Mammoth Interactive, John Bura","3D Model Palm Trees, Islands, Deserts, and More! Learn with digital artist Kevin Liao how to use Blender and Unity",5 total hours,24 lectures,Beginner,,,"₦6,400"
"Blender Modeling and Animation (Full Version)
Modeling and animation techniques, including lip-syncing cartoon characters, lighting and creating materials.",Dara Harper,"Modeling and animation techniques, including lip-syncing cartoon characters, lighting and creating materials.",2 total hours,15 lectures,Intermediate,,,"₦7,900"
"A Beginner's Guide to Low Poly Models in Blender!
Make Buildings Like a Log House, Eiffel Tower, and Castle. ""Excellent beginner course for low poly development.""","Mammoth Interactive, John Bura","Make Buildings Like a Log House, Eiffel Tower, and Castle. ""Excellent beginner course for low poly development.""",3 total hours,23 lectures,Beginner,,,"₦6,400"
"Code and Design 2 Games in Unity® & Blender from Scratch
Beginner's game development and design! Make Portals and Zenda clone games. Learn to make game art from ZERO experience!","Mammoth Interactive, John Bura",Beginner's game development and design! Make Portals and Zenda clone games. Learn to make game art from ZERO experience!,39 total hours,254 lectures,Beginner,,,"₦11,900"
"Create a Low Poly Game using Unity, Blender and MagicaVoxel
Create a cool looking, low poly game in just one hour using Unity, Blender and MagicaVoxel.",Morgan Page,"Create a cool looking, low poly game in just one hour using Unity, Blender and MagicaVoxel.",1.5 total hours,22 lectures,Beginner,,,"₦14,900"
"Ultimate Blender guide: Make low poly characters in 3D!
3D Model Military, Spartan & More Characters! ""I learned more in a half hour than I have in months on my own.""","Mammoth Interactive, John Bura","3D Model Military, Spartan & More Characters! ""I learned more in a half hour than I have in months on my own.""",17 total hours,46 lectures,Beginner,,,"₦6,400"
"Game Asset Crash Course - 3D Modeling in Blender and 3D-Coat
Learn 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating AAA ready game assets","Concept Courses ⁯⁯⁯⁯⁯, Timothy Trankle","Learn 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating AAA ready game assets",2.5 total hours,29 lectures,Beginner,,,"₦6,400"
"Complete Blender Interior 3D Modelling & Rendering
Learn 3D Modelling, 3D Lighting &amp; 3D Rendering: Create Photo Realistic Interior Scenes &amp; Detailed 3D Models in Blender",Thomas McDonald,"Learn 3D Modelling, 3D Lighting & 3D Rendering: Create Photo Realistic Interior Scenes & Detailed 3D Models in Blender",14.5 total hours,221 lectures,All Levels,,,"₦22,900"
"Mantaflow Fluid Simulation Guide in Blender
Learn Everything there is to know about Blender 3D's Fluid Simulation.",Stephen Pearson,Learn Everything there is to know about Blender 3D's Fluid Simulation.,3.5 total hours,41 lectures,All Levels,,,"₦29,900"
"Create a 2D Animation with Blender
We will go through the process of using Blender to create a 2D animation",Marko Matosevic,We will go through the process of using Blender to create a 2D animation,3.5 total hours,24 lectures,Beginner,,,"₦9,900"
"""BLENDER 2.79 - THE ULTIMATE GUIDE""+ 5 books+7 basic lessons
Learn easily Blender in just 7 lessons and deepen each topic in detail with the 5 books ""Blender2.9 The Ultimate Guide""",CG ACADEMY,"Learn easily Blender in just 7 lessons and deepen each topic in detail with the 5 books ""Blender2.9 The Ultimate Guide""",1 total hour,7 lectures,All Levels,,,"₦6,400"
"Blender to Maya: A practical guide to transfer your skills
Learn how to transfer your modeling, unwrapping, and baking skills into Maya from Blender.",Bradley Wascher,"Learn how to transfer your modeling, unwrapping, and baking skills into Maya from Blender.",1.5 total hours,26 lectures,All Levels,,,"₦6,400"
"Blender 3D Modeling & Animation : 20+ 3D Projects in Blender
Learn Blender 3D Modeling Animation UV Mapping Texture Painting .Build Game Assets, Learn 3D Game development with Unity","Raja Biswas, Charger Games","Learn Blender 3D Modeling Animation UV Mapping Texture Painting .Build Game Assets, Learn 3D Game development with Unity",17.5 total hours,86 lectures,Beginner,,,"₦15,900"
"Low-Poly Vehicle Design in Blender for Unity Game Developers
Improvise and solve problems with low-poly vehicles designed in Blender 3D for Unity 5 video game development projects.",Billy McDaniel,Improvise and solve problems with low-poly vehicles designed in Blender 3D for Unity 5 video game development projects.,8 total hours,42 lectures,Intermediate,,,"₦6,400"
"Learn Blender 3D - The asset creation course V2
Learn by doing - Create fantastic models for your projects WHILE learning to use blender",Joe Baily,Learn by doing - Create fantastic models for your projects WHILE learning to use blender,16 total hours,71 lectures,Beginner,,,"₦6,400"
"Unity & Blender Masterclass: Make a 3D Zenda Game!
Learn to build a game in Unity®. Create the game's art from scratch in Blender.","Mammoth Interactive, John Bura",Learn to build a game in Unity®. Create the game's art from scratch in Blender.,30.5 total hours,194 lectures,Beginner,,,"₦6,400"
"Blender Quickstart - Create a Low poly scene for Beginners
Create your own 3d scene using Blender in this fun project based course",Bhaumik Patel,Create your own 3d scene using Blender in this fun project based course,2.5 total hours,20 lectures,Beginner,,,"₦6,400"
"Blender 3d For Newcomers: Using Cycles Render Engine
Training on Navigation, Modeling, Materials & Texturing, Lighting, Rendering, Simulation, Video Editing, Room Designing",Zaigham Abbas,"Training on Navigation, Modeling, Materials & Texturing, Lighting, Rendering, Simulation, Video Editing, Room Designing",17.5 total hours,81 lectures,Beginner,,,"₦6,400"
"Make a Ninja Survival game for mobile in Unity® and Blender!
Learn to build a Ninja game for mobile in Unity®. Create the game's art from scratch in Blender.","Mammoth Interactive, John Bura",Learn to build a Ninja game for mobile in Unity®. Create the game's art from scratch in Blender.,17 total hours,126 lectures,Beginner,,,"₦6,400"
"Blender Character Modeling For Beginners HD
Learn Blender Character Modeling Step-by-Step and Create a High Quality Human Character Model. Go from Noob to Pro",Riven Phoenix,Learn Blender Character Modeling Step-by-Step and Create a High Quality Human Character Model. Go from Noob to Pro,16.5 total hours,59 lectures,Beginner,,,"₦6,400"
"Make a 3D Portals clone in Unity® and Blender from scratch!
Learn to build a first person shooter game using portals in Unity®. Create the FPS game's art from scratch in Blender.","Mammoth Interactive, John Bura",Learn to build a first person shooter game using portals in Unity®. Create the FPS game's art from scratch in Blender.,10.5 total hours,85 lectures,Beginner,,,"₦6,400"
"Rigid Body Simulation Guide in Blender
The Complete Guide to Using the Rigid Body Simulation in Blender 3D!",Stephen Pearson,The Complete Guide to Using the Rigid Body Simulation in Blender 3D!,2.5 total hours,31 lectures,All Levels,,,"₦13,900"
"The Blender Bitesize Course - A complete guide
Learn anything you want in blender in under 5 minutes",Joe Baily,Learn anything you want in blender in under 5 minutes,17.5 total hours,300 lectures,All Levels,,,"₦6,400"
"2D Character Design in Blender
Using Blender, we will go through the process or creating and rigging a 2D character.",Marko Matosevic,"Using Blender, we will go through the process or creating and rigging a 2D character.",1.5 total hours,18 lectures,Beginner,,,"₦6,400"
"Blender Materials and Texture Series - Volume two
Advanced blender render tools and basics of UV mapping",Joe Baily,Advanced blender render tools and basics of UV mapping,3 total hours,23 lectures,Beginner,,,"₦6,400"
"Learn UV Unwrapping with Blender for Unity 3D Game Design
Learn the art of UV Unwrapping for Texture Mapping your own video game models using Blender 3D for Unity Developers",Billy McDaniel,Learn the art of UV Unwrapping for Texture Mapping your own video game models using Blender 3D for Unity Developers,9 total hours,44 lectures,Beginner,,,"₦6,400"
"Create & Design a Modern 3D House in Blender
Learn how to model a 3D photo realistic architectural render using Blender!",Stephen Pearson,Learn how to model a 3D photo realistic architectural render using Blender!,5 total hours,48 lectures,All Levels,,,"₦31,900"
"Learn 2D Character Animation for Games with Blender & Unity
Explore how to build, animate, and setup 2D game characters for your games!",3dmotive LLC,"Explore how to build, animate, and setup 2D game characters for your games!",5 total hours,62 lectures,Intermediate,,,"₦8,500"
"Creating an Info-graphic Animation in Blender
We will go through the process from start to finish on how to create animated info-graphics using Blender",Marko Matosevic,We will go through the process from start to finish on how to create animated info-graphics using Blender,3.5 total hours,36 lectures,Beginner,,,"₦6,400"
"The Shining - Learn Blender for Production
A Blender tutorial based on the elevator scene in The Shining.",Vertex Twin,A Blender tutorial based on the elevator scene in The Shining.,9 total hours,54 lectures,Beginner,,,"₦6,400"
"Blender Materials and Texture Series - Volume one
Learn the basics of applying materials in the blender interface",Joe Baily,Learn the basics of applying materials in the blender interface,2.5 total hours,25 lectures,Beginner,,,"₦6,400"
"Video Editing Bootcamp – Edit your videos in Blender
Learn Video Editing in the Free & Open Source Software Blender: Step by Step guide to Video Editing",Thomas McDonald,Learn Video Editing in the Free & Open Source Software Blender: Step by Step guide to Video Editing,1.5 total hours,30 lectures,Beginner,,,"₦6,400"
"Learn UV Mapping with Blender for Game Development
Learn to Unwrap and Texture Game Assets Like a Pro with Blender!",3dmotive LLC,Learn to Unwrap and Texture Game Assets Like a Pro with Blender!,2.5 total hours,26 lectures,Beginner,,,"₦6,400"
"3D Game Modeling & Animation With Blender
Create 3D models and 3D animation for games and engines like Unreal or Unity 3D","Mark Wahlbeck, Devslopes by Nathan Sevedge",Create 3D models and 3D animation for games and engines like Unreal or Unity 3D,22.5 total hours,45 lectures,All Levels,,,"₦6,400"
"Architectural Design Tools in Blender - 3D Design
Develop your creative and technical skills to create photo realistic architectural scenes and beautiful 3D models",Thomas McDonald,Develop your creative and technical skills to create photo realistic architectural scenes and beautiful 3D models,7 total hours,63 lectures,All Levels,,,"₦17,900"
"BlendMasters Vol. 2: Shading and Lighting a Car in Cycles
Learn to create photo-realistic shaders and lighting with Cycles inside Blender as we render the car from volume one.",Brandon Hix,Learn to create photo-realistic shaders and lighting with Cycles inside Blender as we render the car from volume one.,3.5 total hours,18 lectures,Intermediate,,,"₦6,400"
"Learn Blender 3D - Master the art of 3D modelling
Learn everything there is to know about 3D modelling in blender from extusions to modifiers to bezier curves.",Joe Baily,Learn everything there is to know about 3D modelling in blender from extusions to modifiers to bezier curves.,6 total hours,75 lectures,All Levels,,,"₦6,400"
"Learn Modular Environment Building for Games with Blender
Build game-ready environment models for amazing level designs!",3dmotive LLC,Build game-ready environment models for amazing level designs!,6.5 total hours,70 lectures,Intermediate,,,"₦6,400"
"Learn Blender 3D - The introduction course
The beginning of your 3D journey in blender",Joe Baily,The beginning of your 3D journey in blender,1.5 total hours,15 lectures,Beginner,,,"₦6,400"
"3D Game Development with Blender
Build anything you can imagine, and make fun 3D games!",Andy Harris,"Build anything you can imagine, and make fun 3D games!",11 total hours,40 lectures,All Levels,,,"₦6,400"
"Learn Blender 3D - The application of materials and textures
Learn how to apply a variety of materials to your models using both blender render and cycles render engines",Joe Baily,Learn how to apply a variety of materials to your models using both blender render and cycles render engines,13 total hours,110 lectures,All Levels,,,"₦6,400"
"Making an Animated Short Film with Blender
Follow the process of creating an animated short film from start to finish",Marko Matosevic,Follow the process of creating an animated short film from start to finish,16 total hours,80 lectures,Intermediate,,,"₦12,900"
"Blender Unleashed: Mastering Subdivision Surface Modeling
Master the art of building highly detailed models in Blender using subdivision surface modeling techniques.",Brandon Hix,Master the art of building highly detailed models in Blender using subdivision surface modeling techniques.,5.5 total hours,36 lectures,Intermediate,,,"₦6,900"
"Make a low poly Autumn Scene in Blender and Unity in 30 min!
Build models in Blender and import them to Unity. Learn how to make easy low poly models.","John Bura, Mammoth Interactive",Build models in Blender and import them to Unity. Learn how to make easy low poly models.,1 total hour,9 lectures,Beginner,,,"₦6,400"
"Character Animation with Blender for Beginners
The complete beginners guide to animating 3D characters",Danan Thilakanathan,The complete beginners guide to animating 3D characters,6 total hours,40 lectures,Beginner,,,"₦11,900"
